station_id,validdate,leisure_biking:idx,snow_depth:cm,t_2m:C,precip_24h:mm,weather_symbol_1h:idx,effective_cloud_cover:octas
didok_8501609,2021-06-14T14:00:00Z,0.80,0.00,28.90,0.00,1.00,0.00
didok_8501609,2021-06-15T14:00:00Z,0.80,0.00,28.70,0.00,1.00,0.00
didok_8501609,2021-06-16T14:00:00Z,0.80,0.00,28.20,0.00,2.00,4.00
didok_8501609,2021-06-17T14:00:00Z,0.80,0.00,28.70,0.00,2.00,4.00
didok_8501609,2021-06-18T14:00:00Z,0.80,0.00,29.80,0.00,1.00,0.00
didok_8501609,2021-06-19T14:00:00Z,0.70,0.00,30.40,0.28,2.00,4.00
didok_8501609,2021-06-20T14:00:00Z,0.00,0.00,27.00,17.16,8.00,8.00
didok_8501609,2021-06-21T14:00:00Z,0.80,0.00,26.40,5.06,2.00,4.00
didok_8501609,2021-06-22T14:00:00Z,0.55,0.00,23.90,1.11,2.00,3.00
didok_8501609,2021-06-23T14:00:00Z,0.70,0.00,24.80,6.68,4.00,8.00
didok_8501609,2021-06-24T14:00:00Z,0.00,0.00,17.40,18.01,5.00,8.00
didok_8501609,2021-06-25T14:00:00Z,1.00,0.00,22.00,8.74,1.00,0.00
didok_8501609,2021-06-26T14:00:00Z,0.90,0.00,25.60,0.00,1.00,0.00
didok_8501609,2021-06-27T14:00:00Z,0.80,0.00,27.60,0.00,1.00,0.00
didok_8501609,2021-06-28T14:00:00Z,0.55,0.00,27.00,0.99,4.00,7.00
didok_8501609,2021-06-29T14:00:00Z,0.70,0.00,21.40,11.03,3.00,5.00
didok_8501609,2021-06-30T14:00:00Z,0.85,0.00,20.70,3.64,1.00,0.00
didok_8501609,2021-07-01T14:00:00Z,0.75,0.00,21.70,0.23,1.00,1.00
didok_8501609,2021-07-02T14:00:00Z,0.85,0.00,24.50,0.35,1.00,0.00
didok_8501609,2021-07-03T14:00:00Z,0.00,0.00,22.00,4.83,5.00,8.00
didok_8501609,2021-07-04T14:00:00Z,0.55,0.00,21.40,6.07,4.00,8.00
didok_8501609,2021-07-05T14:00:00Z,0.90,0.00,25.00,1.48,2.00,3.00
didok_8501609,2021-07-06T14:00:00Z,0.50,0.00,26.30,0.15,4.00,8.00
didok_8501609,2021-07-07T14:00:00Z,0.70,0.00,21.40,8.02,4.00,8.00
didok_8501609,2021-07-08T14:00:00Z,0.00,0.00,18.40,21.41,14.00,8.00
didok_8501609,2021-07-09T14:00:00Z,1.00,0.00,22.70,29.76,1.00,0.00
didok_8501609,2021-07-10T14:00:00Z,0.80,0.00,27.30,0.00,1.00,0.00
didok_8501609,2021-07-11T14:00:00Z,0.85,0.00,24.40,5.80,1.00,0.00
didok_8501609,2021-07-12T14:00:00Z,0.45,0.00,26.40,0.59,3.00,6.00
didok_8501609,2021-07-13T14:00:00Z,0.00,0.00,18.00,19.06,5.00,8.00
didok_8501609,2021-07-14T14:00:00Z,0.60,0.00,20.90,8.57,5.00,0.00
didok_8501609,2021-07-15T14:00:00Z,0.00,0.00,20.00,13.09,5.00,8.00
didok_8501609,2021-07-16T14:00:00Z,0.75,0.00,21.80,4.42,4.00,8.00
didok_8501609,2021-07-17T14:00:00Z,0.80,0.00,26.20,0.15,2.00,4.00
didok_8501609,2021-07-18T14:00:00Z,0.65,0.00,27.40,0.00,1.00,0.00
didok_8501609,2021-07-19T14:00:00Z,0.80,0.00,28.50,0.00,1.00,0.00
didok_8501609,2021-07-20T14:00:00Z,0.80,0.00,27.60,0.00,1.00,0.00
didok_8501609,2021-07-21T14:00:00Z,0.80,0.00,28.50,0.00,1.00,0.00
didok_8501609,2021-07-22T14:00:00Z,0.70,0.00,28.60,0.00,1.00,0.00
didok_8501609,2021-07-23T14:00:00Z,0.80,0.00,29.30,0.04,1.00,0.00
didok_8501609,2021-07-24T14:00:00Z,0.00,0.00,28.60,2.30,14.00,5.00
didok_8501609,2021-07-25T14:00:00Z,0.00,0.00,23.20,3.20,8.00,8.00
didok_8501609,2021-07-26T14:00:00Z,0.00,0.00,23.00,4.28,14.00,8.00
didok_8501609,2021-07-27T14:00:00Z,0.70,0.00,26.00,2.19,4.00,8.00
didok_8501609,2021-07-28T14:00:00Z,0.90,0.00,22.50,5.45,1.00,0.00
didok_8501609,2021-07-29T14:00:00Z,0.80,0.00,26.80,0.00,1.00,0.00
didok_8501609,2021-07-30T14:00:00Z,0.55,0.00,29.20,2.93,1.00,2.00
didok_8501609,2021-07-31T14:00:00Z,0.00,0.00,24.90,15.88,8.00,0.00
didok_8501609,2021-08-01T14:00:00Z,0.00,0.00,18.70,17.09,8.00,8.00
didok_8501609,2021-08-02T14:00:00Z,0.65,0.00,20.80,0.25,4.00,7.00
didok_8501609,2021-08-03T14:00:00Z,0.40,0.00,22.00,0.06,15.00,8.00
didok_8501609,2021-08-04T14:00:00Z,0.00,0.00,17.70,4.46,5.00,8.00
didok_8501609,2021-08-05T14:00:00Z,0.75,0.00,22.50,2.63,1.00,0.00
didok_8501609,2021-08-06T14:00:00Z,0.75,0.00,25.10,0.00,1.00,0.00
didok_8501609,2021-08-07T14:00:00Z,0.00,0.00,20.00,1.88,8.00,8.00
didok_8501609,2021-08-08T14:00:00Z,0.85,0.00,21.80,11.77,1.00,0.00
didok_8501609,2021-08-09T14:00:00Z,0.75,0.00,25.30,0.00,1.00,0.00
didok_8501609,2021-08-10T14:00:00Z,0.65,0.00,27.50,0.00,1.00,0.00
didok_8501609,2021-08-11T14:00:00Z,0.65,0.00,28.80,4.36,1.00,0.00
didok_8501609,2021-08-12T14:00:00Z,0.60,0.00,31.10,0.00,1.00,0.00
didok_8501609,2021-08-13T14:00:00Z,0.80,0.00,29.70,8.24,1.00,0.00
didok_8501609,2021-08-14T14:00:00Z,0.70,0.00,30.90,0.00,1.00,0.00
didok_8501609,2021-08-15T14:00:00Z,0.60,0.00,31.50,0.00,1.00,0.00
didok_8501609,2021-08-16T14:00:00Z,0.65,0.00,22.90,23.22,1.00,2.00
didok_8501609,2021-08-17T14:00:00Z,0.90,0.00,22.60,0.24,1.00,0.00
didok_8501609,2021-08-18T14:00:00Z,1.00,0.00,22.60,0.00,1.00,0.00
didok_8501609,2021-08-19T14:00:00Z,1.00,0.00,24.50,0.00,1.00,0.00
didok_8501609,2021-08-20T14:00:00Z,0.90,0.00,25.90,0.00,1.00,0.00
didok_8501609,2021-08-21T14:00:00Z,0.70,0.00,27.90,0.00,1.00,0.00
didok_8501609,2021-08-22T14:00:00Z,0.85,0.00,24.90,2.59,1.00,0.00
didok_8501609,2021-08-23T14:00:00Z,1.00,0.00,21.80,1.32,1.00,0.00
didok_8501609,2021-08-24T14:00:00Z,1.00,0.00,23.80,0.00,1.00,0.00
didok_8501609,2021-08-25T14:00:00Z,0.90,0.00,23.40,0.29,2.00,2.00
didok_8501609,2021-08-26T14:00:00Z,0.85,0.00,24.00,0.00,1.00,0.00
didok_8501609,2021-08-27T14:00:00Z,1.00,0.00,21.60,0.00,1.00,0.00
didok_8501609,2021-08-28T14:00:00Z,0.80,0.00,20.10,0.00,3.00,5.00
didok_8501609,2021-08-29T14:00:00Z,0.80,0.00,20.90,1.02,3.00,4.00
didok_8501609,2021-08-30T14:00:00Z,0.75,0.00,20.80,0.06,5.00,0.00
didok_8501609,2021-08-31T14:00:00Z,1.00,0.00,20.80,4.16,1.00,0.00
didok_8501609,2021-09-01T14:00:00Z,0.90,0.00,22.10,0.00,1.00,0.00
didok_8501609,2021-09-02T14:00:00Z,0.90,0.00,25.40,0.00,1.00,0.00
didok_8501609,2021-09-03T14:00:00Z,1.00,0.00,23.70,0.00,2.00,4.00
didok_8501609,2021-09-04T14:00:00Z,0.00,0.00,23.40,4.36,8.00,0.00
didok_8501609,2021-09-05T14:00:00Z,1.00,0.00,24.10,2.27,1.00,0.00
didok_8501609,2021-09-06T14:00:00Z,0.90,0.00,23.80,1.54,2.00,2.00
didok_8501609,2021-09-07T14:00:00Z,1.00,0.00,23.60,0.08,2.00,4.00
didok_8501609,2021-09-08T14:00:00Z,1.00,0.00,24.50,0.00,1.00,0.00
didok_8501609,2021-09-09T14:00:00Z,0.90,0.00,24.70,0.21,2.00,3.00
didok_8501609,2021-09-10T14:00:00Z,0.60,0.00,22.50,1.72,4.00,7.00
didok_8501609,2021-09-11T14:00:00Z,1.00,0.00,22.90,8.38,1.00,0.00
didok_8501609,2021-09-12T14:00:00Z,1.00,0.00,23.50,0.00,2.00,4.00
didok_8501609,2021-09-13T14:00:00Z,1.00,0.00,23.70,0.00,1.00,0.00
didok_8501609,2021-09-14T14:00:00Z,0.70,0.00,26.10,0.00,3.00,6.00
didok_8501609,2021-09-15T14:00:00Z,0.00,0.00,24.90,8.73,8.00,4.00
didok_8501609,2021-09-16T14:00:00Z,0.80,0.00,20.60,4.12,4.00,8.00
didok_8501609,2021-09-17T14:00:00Z,1.00,0.00,22.10,2.73,1.00,0.00
didok_8501609,2021-09-18T14:00:00Z,1.00,0.00,21.60,0.00,2.00,4.00
didok_8501609,2021-09-19T14:00:00Z,0.00,0.00,12.20,36.38,5.00,8.00
didok_8501609,2021-09-20T14:00:00Z,0.00,0.00,14.40,3.46,5.00,8.00
didok_8501609,2021-09-21T14:00:00Z,1.00,0.00,18.80,1.34,1.00,0.00
didok_8501609,2021-09-22T14:00:00Z,1.00,0.00,19.20,0.00,1.00,0.00
didok_8501609,2021-09-23T14:00:00Z,1.00,0.00,24.80,0.00,1.00,0.00
didok_8501609,2021-09-24T14:00:00Z,1.00,0.00,21.50,0.00,1.00,0.00
didok_8501609,2021-09-25T14:00:00Z,0.45,0.00,24.30,0.07,5.00,8.00
didok_8501609,2021-09-26T14:00:00Z,0.50,0.00,22.40,2.31,4.00,8.00
didok_8501609,2021-09-27T14:00:00Z,0.75,0.00,19.80,0.04,4.00,8.00
didok_8501609,2021-09-28T14:00:00Z,0.65,0.00,22.10,0.09,4.00,8.00
didok_8501609,2021-09-29T14:00:00Z,0.85,0.00,19.90,1.94,1.00,1.00
didok_8501609,2021-09-30T14:00:00Z,1.00,0.00,19.40,0.00,1.00,0.00
didok_8501609,2021-10-01T14:00:00Z,0.90,0.00,22.30,0.00,1.00,0.00
didok_8501609,2021-10-02T14:00:00Z,0.65,0.00,20.60,0.01,3.00,6.00
didok_8501609,2021-10-03T14:00:00Z,0.30,0.00,18.00,0.01,4.00,8.00
didok_8501609,2021-10-04T14:00:00Z,0.00,0.00,15.30,1.91,5.00,8.00
didok_8501609,2021-10-05T14:00:00Z,0.60,0.00,14.90,20.59,4.00,8.00
didok_8501609,2021-10-06T14:00:00Z,0.60,0.00,13.80,1.50,1.00,0.00
didok_8501609,2021-10-07T14:00:00Z,0.80,0.00,16.50,0.00,1.00,0.00
didok_8501609,2021-10-08T14:00:00Z,0.80,0.00,17.00,0.00,1.00,0.00
didok_8501609,2021-10-09T14:00:00Z,0.90,0.00,17.30,0.00,1.00,0.00
didok_8501609,2021-10-10T14:00:00Z,0.90,0.00,17.50,0.00,1.00,0.00
didok_8501609,2021-10-11T14:00:00Z,0.90,0.00,17.00,0.00,1.00,0.00
didok_8501609,2021-10-12T14:00:00Z,0.60,0.00,15.00,0.00,4.00,8.00
didok_8501609,2021-10-13T14:00:00Z,0.90,0.00,15.90,1.00,1.00,0.00
didok_8501609,2021-10-14T14:00:00Z,0.90,0.00,15.70,0.00,1.00,0.00
didok_8501609,2021-10-15T14:00:00Z,0.90,0.00,17.90,0.00,2.00,3.00
didok_8501609,2021-10-16T14:00:00Z,0.80,0.00,17.50,0.00,1.00,0.00
didok_8501609,2021-10-17T14:00:00Z,0.90,0.00,17.80,0.00,1.00,0.00
didok_8501609,2021-10-18T14:00:00Z,1.00,0.00,19.80,0.00,2.00,4.00
didok_8501609,2021-10-19T14:00:00Z,0.80,0.00,19.10,0.00,4.00,7.00
didok_8501609,2021-10-20T14:00:00Z,1.00,0.00,21.20,0.00,2.00,4.00
didok_8501609,2021-10-21T14:00:00Z,0.75,0.00,16.20,7.53,1.00,0.00
didok_8501609,2021-10-22T14:00:00Z,0.90,0.00,14.90,0.00,1.00,0.00
didok_8501609,2021-10-23T14:00:00Z,0.90,0.00,16.50,0.00,1.00,0.00
didok_8501609,2021-10-24T14:00:00Z,0.90,0.00,19.00,0.00,1.00,0.00
didok_8501609,2021-10-25T14:00:00Z,0.90,0.00,17.70,0.00,1.00,0.00
didok_8501609,2021-10-26T14:00:00Z,0.90,0.00,15.80,0.49,1.00,0.00
didok_8501609,2021-10-27T14:00:00Z,0.90,0.00,18.10,0.00,1.00,0.00
didok_8501609,2021-10-28T14:00:00Z,0.85,0.00,19.50,0.00,1.00,0.00
didok_8501609,2021-10-29T14:00:00Z,0.55,0.00,16.20,0.00,4.00,8.00
didok_8501609,2021-10-30T14:00:00Z,0.25,0.00,14.00,1.91,15.00,8.00
didok_8501609,2021-10-31T14:00:00Z,0.55,0.00,16.80,1.16,4.00,8.00
didok_8501609,2021-11-01T14:00:00Z,0.30,0.00,10.00,10.68,4.00,8.00
didok_8501609,2021-11-02T14:00:00Z,0.45,0.00,11.50,0.85,4.00,8.00
didok_8501609,2021-11-03T14:00:00Z,0.00,0.00,5.60,2.19,5.00,8.00
didok_8501609,2021-11-04T14:00:00Z,0.35,0.00,8.20,9.03,3.00,4.00
didok_8501609,2021-11-05T14:00:00Z,0.70,0.00,8.00,0.00,1.00,0.00
didok_8501609,2021-11-06T14:00:00Z,0.70,0.00,8.70,0.00,1.00,0.00
didok_8501609,2021-11-07T14:00:00Z,0.70,0.00,8.70,0.00,1.00,0.00
didok_8501609,2021-11-08T14:00:00Z,0.70,0.00,10.50,0.00,1.00,0.00
